Tetrahedral	Seesaw
0.604	8.476
0.364	8.572
0.658	8.593
0.443	8.406
0.627	7.979
0.761	7.566
0.516	9.141
0.61	7.712
0.697	8.984
0.672	8.728
0.546	8.231
0.745	8.317
0.483	7.634
1.141	7.855
0.594	8.224
0.318	8.758
0.522	7.898
0.466	8.393
0.45	8.799
0.601	8.269
1.058	5.889
0.646	7.473
0.999	7.243
0.668	7.021
0.851	7.763
0.581	8.037
0.819	7.839
0.332	8.223
0.517	7.983
0.612	8.213
0.616	8.036
0.748	8.068
0.559	8.565
1.034	6.681
0.562	8.767
0.475	8.143
0.617	8.772
0.486	9.279
0.762	7.951
1.106	7.446
0.365	8.741
0.32	9.689
0.824	9.062
1.088	8.097
0.674	8.055
0.62	8.682
0.84	7.578
0.451	8.736
0.914	6.902
0.445	8.361
0.605	9.133
0.794	6.967
0.773	7.76
1.04	8.105
0.404	8.943
1.05	7.7
0.622	7.335
0.524	8.91
0.648	7.954
0.539	8.891
0.868	7.122
0.6	7.689
1.026	8.129
0.725	6.921
0.538	7.804
0.729	8.396
0.823	7.924
0.656	7.443
0.619	7.561
0.863	8.018
0.671	7.618
0.694	8.036
0.604	8.419
0.719	8.311
1.195	7.624
0.655	8.924
0.313	9.008
1.174	7.695
0.358	8.465
1.146	7.287
0.89	6.848
0.751	8.481
1.277	7.182
0.927	7.3
0.585	7.796
0.716	7.709
0.648	8.779
0.96	7.162
0.779	7.424
0.692	8.502
0.472	8.765
0.533	7.998
0.563	7.471
0.952	8.34
1.047	7.704
0.434	9.013
0.837	7.662
0.945	7.131
0.385	8.03
1.506	6.971
0.616	8.313
0.29	9.026
0.267	9.045
0.562	8.942
0.568	8.637
0.875	7.252
0.809	7.266
0.364	8.76
0.704	7.08
23.302	21.598
11.332	15.533
13.786	18.056
12.885	18.418
16.254	20.58
17.408	22.591
16.274	21.602
16.235	22.023
10.512	15.457
12.565	14.996
13.854	16.95
13.499	17.84
17.997	19.687
12.206	16.56
12.022	18.341
14.582	17.85
13.964	17.585
15.059	15.956
13.565	15.933
12.726	17.28
16.617	20.36
19.291	21.456
20.158	22.432
19.941	18.836
15.287	17.959
19.722	20.28
19.1	20.546
21.372	19.141
18.626	21.734
17.327	19.406
20.78	19.841
19.798	17.475
17.921	20.621
21.628	19.746
17.144	19.29
19.919	18.879
22.712	17.445
14.4	18.946
16.704	21.625
12.826	18.231
11.993	17.715
17.217	20.641
21.329	26.317
18.899	18.358
14.792	20.045
12.618	19.167
14.341	20.434
22.092	22.708
18.052	18.902
19.806	15.882
18.391	14.999
30.482	23.014
26.228	23.222
32.733	25.865
15.432	18.855
33.071	22.846
32.532	26.532
30.372	22.625
38.672	29.312
24.783	24.917
27.104	24.794
33.246	23.795
35.189	27.688
31.534	21.859
12.97	15.682
27.181	26.085
31.191	24.644
33.875	23.494
31.593	20.238
14.63	20.773
16.078	22.086
18.117	17.074
11.365	14.743
41.128	33.362
50.055	35.75
53.018	43.528
52.553	38.558
55.751	44.376
52.469	36.62
45.664	39.086
45.422	35.044
52.335	41.084
51.797	39.917
53.044	43.91
50.012	37.914
54.673	45.064
53.801	43.417
41.999	29.784
30.863	13.233
10.743	5.252
11.142	5.003
38.094	27.556
29.947	25.558
35.259	32.529
43.141	36.751
50.068	42.398
49.992	43.126
44.935	36.42
41.691	35.706
42.882	36.125
38.992	35.759
36.861	33.978
45.137	38.184
40.869	32.825
42.167	38.468
44.123	38.234
41.932	36.437
37.436	33.657
46.036	40.711
48.153	41.9
51.837	43.052
53.65	46.544
52.768	45.88
53.4	45.694
57.241	47.176
58.512	49.312
56.001	46.55
55.32	47.479
56.794	48.274
52.071	40.607
54.381	45.219
55.114	47.885
56.784	46.378
52.316	43.755
50.405	42.921
47.069	33.682
43.805	28.851
51.22	39.465
33.594	15.024
52.253	43.358
53.296	46.68
50.791	41.441
50.827	41.407
50.677	43.515
36.422	25.642
44.026	34.332
50.568	41.777
49.672	42.663
56.892	47.613
56.133	48.851
51.835	44.016
54.59	42.641
45.13	38.725
51.091	44.782
52.069	43.1
51.786	40.253
47.531	39.305
44.186	36.437
45.295	36.634
31.333	26.741
25.468	23.346
25.45	21.235
25.993	20.105
28.601	23.015
32.871	29.379
25.566	25.012
29.83	26.041
43.028	34.865
39.291	32.063
52.263	40.156
45.559	39.229
39.656	34.558
42.067	20.964
49.454	27.769
54.493	31.06
47.479	23.731
47.831	37.575
46.323	34.728
45.049	27.431
48.387	31.672
46.916	27.982
57.232	41.153
50.404	36.873
52.15	32.665
52.506	35.197
60.21	39.297
61.094	49.913
61.374	48.939
59.031	50.648
56.253	37.147
58.127	37.638
76.25	56.023
78.669	64.923
63.185	45.209
62.567	50.577
59.996	45.809
72.331	63.363
58.693	44.715
47.378	36.482
67.718	51.839
57.3	45.089
69.82	54.035
64.054	47.941
58.762	43.336
57.961	45.315
54.049	35.199
50.954	35.202
51.851	37.076
50.652	41.036
54.428	35.82
54.598	42.969
58.963	42.797
58.067	39.533
58.949	43.587
55.698	37.565
53.24	38.759
53.396	41.993
52.926	37.455
50.862	39.527
49.173	38.764
37.276	26.342
28.884	24.131
36.731	27.968
30.75	21.738
32.213	22.751
35.406	26.042
32.89	25.427
38.275	28.96
38.637	32.044
36.122	31.848
38.085	30.739
41.239	33.489
34.847	29.849
41.31	32.751
42.565	32.05
55.372	45.422
52.647	42.539
46.246	36.24
50.295	41.564
42.393	32.382
45.122	27.46
51.897	36.483
50.909	31.824
45.661	29.44
47.774	30.603
52.02	33.985
41.92	27.384
48.059	37.059
48.318	32.155
40.816	27.326
43.48	25.635
45.995	30.442
54.646	39.143
57.403	39.789
52.273	35.421
51.236	39.827
51.264	42.322
62.06	51.227
60.625	47.857
67.441	57.269
65.393	58.76
58.746	49.835
59.451	50.898
57.789	48.154
52.124	45.955
48.629	40.031
61.975	48.976
62.325	49.21
58.089	47.888
57.449	48.151
51.197	38.114
67.735	56.98
87.382	74.239
80.798	68.684
76.699	67.569
44.714	36.822
43.605	32.451
56.804	44.646
64.097	50.481
76.692	63.153
84.73	71.341
92.924	81.127
95.757	85.589
95.298	85.79
94.931	84.765
96.521	86.976
87.605	81.299
95.799	88.55
94.632	86.287
94.504	86.475
92.575	83.269
96.211	86.516
96.572	87.078
89.519	80.505
93.424	84.931
92.811	84.176
88.641	77.256
92.902	85.966
88.302	78.253
92.184	84.214
94.595	86.284
90.624	79.579
91.499	79.895
92.129	80.441
94.834	85.418
93.461	83.511
93.832	84.76
94.512	88.116
90.195	78.38
85.868	73.666
80.342	68.128
77.725	62.851
77.516	63.326
79.703	63.982
81.621	68.421
85.469	72.868
88.378	75.36
80.448	65.05
86.992	71.611
90.963	78.727
90.133	78.278
89.508	80.073
83.544	72.37
85.668	73.099
87.804	76.932
88.851	75.803
90.74	80.576
85.861	74.24
86.913	76.027
86.933	76.387
89.349	78.773
86.88	75.818
86.346	73.119
97.017	89.209
91.065	78.567
91.077	78.538
91.032	78.645
93.222	84.661
95.175	86.066
90.205	76.654
86.911	74.103
89.512	78.763
89.676	78.072
89.78	77.702
86.903	72.753
82.774	72.887
85.934	77.467
82.388	69.804
89.044	75.19
91.834	78.015
93.082	81.503
93.111	81.4
84.387	68.147
90.855	79.858
88.251	76.022
86.188	71.056
83.995	70.163
78.738	62.068
76.171	60.097
75.026	56.37
84.061	68.92
91.041	77.855
87.042	72.788
87.5	76.367
86.001	75.06
90.498	81.239
88.422	78.541
90.419	80.968
90.88	82.447
90.32	79.26
93.211	83.001
93.981	84.391
95.439	86.81
94.752	85.799
93.962	84.88
94.039	84.831
94.947	83.717
96.889	87.222
94.55	85.821
91.911	82.628
92.77	83.143
91.221	81.283
94.532	84.451
94.096	83.416
94.559	84.633
94.517	85.169
93.808	83.341
93.657	82.229
91.134	78.846
94.901	85.51
94.35	84.612
95.078	83.557
91.537	78.196
92.5	81.232
94.302	83.69
93.048	83.216
90.192	79.858
92.793	79.986
89.755	77.207
87.785	74.793
91.162	80.383
90.899	79.38
88.134	73.609
91.802	79.444
92.917	82.708
90.441	77.333
83.255	72.668
89.073	75.552
92.474	80.706
92.614	78.45
91.63	76.93
91.67	78.929
90.303	76.263
92.484	80.202
95.142	82.471
96.235	86.055
92.854	79.39
90.981	77.834
93.493	81.68
98.343	92.606
98.506	92.681
90.205	75.9
97.94	90.784
97.918	90.84
95.831	87.612
96.141	88.177
82.78	69.686
97.201	89.703
98.241	91.769
97.873	90.924
98.36	92.201
98.269	91.753
96.592	88.42
97.942	90.232
98.098	90.867
97.164	89.275
96.505	88.783
92.951	83.618
96.218	86.463
90.441	79.564
96.186	89.591
91.397	83.098
97.737	91.45
96.288	88.023
96.689	87.458
94.988	83.615
95.471	84.059
97.099	88.414
97.222	90.418
93.761	82.884
92.304	80.564
89.396	74.171
97.84	91.647
93.315	84.448
63.022	56.343
83.456	73.973
73.051	60.593
77.273	60.366
80.331	64.524
91.661	80.424
85.145	70.691
87.142	73.748
91.544	78.573
93.081	83.506
87.638	76.496
91.214	79.986
85.414	73.576
91.048	77.107
86.491	74.986
89.996	78.786
89.959	78.462
87.574	73.393
86.467	75.741
85.773	75.216
86.231	73.359
84.109	71.975
85.479	72.592
84.908	72.972
88.805	78.691
84.233	70.295
88.5	77.679
83.177	71.841
87.7	78.385
87.842	78.112
85.91	73.372
85.854	75.92
83.019	71.52
84.74	73.138
84.892	72.995
84.863	71.678
87.347	73.767
81.109	68.928
87.556	73.438
85.375	71.543
87.572	75.817
85.56	73.75
89.631	76.809
87.473	73.732
89.335	77.665
86.22	72.517
93.726	83.983
92.884	82.195
96.66	88.952
94.935	85.608
94.231	84.162
86.464	76.246
90.332	80.802
80.881	63.518
87.681	76.608
86.212	72.48
88.39	74.155
85.765	71.826
82.808	70.478
83.488	70.968
76.077	66.718
78.069	64.278
74.986	60.677
77.045	66.776
84.661	76.35
89.335	80.541
89.476	76.906
97.305	90.293
88.336	76.055
88.922	81.352
85.204	75.854
88.154	79.226
89.264	78.209
90.65	79.96
88.296	77.634
88.923	79.545
90.687	81.404
86.59	76.452
91.466	82.817
92.805	83.141
90.881	81.416
92.548	82.498
93.227	83.588
89.406	78.372
92.205	81.844
91.944	82.012
91.942	81.413
91.794	81.103
89.768	78.889
88.977	78.048
90.386	79.36
90.525	77.953
90.272	77.756
91.307	79.357
90.871	79.877
90.12	78.746
89.226	77.964
88.449	76.18
87.605	75.046
88.618	76.086
84.422	67.73
83.245	70.075
84.813	70.137
87.994	75.298
85.831	72.028
85.441	72.182
90.706	79.461
86.206	74.807
82.079	68.842
44.389	34.624
56.182	47.823
80.339	73.575
81.719	70.322
83.887	72.9
79.712	65.075
95.72	88.361
93.358	82.529
88.502	79.758
83.826	69.964
83.91	64.215
79.422	63.725
80.343	69.319
76.889	64.46
68.075	54.803
73.32	60.758
77.597	68.903
82.584	72.657
82.534	74.085
82.351	74.002
78.525	65.651
72.389	56.95
67.324	52.312
51.231	30.22
61.088	50.429
47.416	30.855
56.665	33.719
66.552	51.64
54.729	40.068
66.215	53.719
37.266	25.071
74.381	60.846
78.159	67.147
97.47	89.564
91.691	84.476
84.945	74.926
88.167	80.677
80.664	69.861
94.153	86.767
88.739	80.636
90.876	81.312
85.084	75.492
92.225	85.183
93.169	85.63
96.814	89.303
96.869	88.017
96.883	88.243
96.997	89.792
95.68	87.934
95.24	87.948
92.556	80.306
93.499	81.485
95.787	86.531
94.42	86.067
92.784	82.157
90.428	81.668
91.138	81.008
88.435	78.029
84.305	72.269
83.592	71.254
88.874	79.933
83.512	73.443
82.655	72.865
89.059	80.159
97.292	90.224
93.133	85.011
92.707	85.22
88.364	79.607
88.58	78.119
86.522	75.813
90.311	79.785
89.399	79.653
88.572	79.373
87.447	77.079
88.178	79.041
86.004	74.392
81.694	68.317
57.505	40.856
62.58	47.255
54.909	41.532
50.562	38.994
48.0	29.741
49.305	32.665
36.505	30.597
42.406	24.959
38.543	25.748
33.867	23.948
28.336	11.29
30.573	26.662
42.79	33.34
53.427	34.023
69.501	57.855
97.184	90.465
95.848	88.327
95.826	87.733
96.411	88.981
95.266	86.248
93.712	83.065
92.499	83.248
92.992	84.575
91.422	81.697
90.744	81.032
92.048	80.716
94.174	85.559
92.246	82.164
88.36	80.204
93.899	84.14
93.961	83.767
93.206	82.16
98.188	90.944
95.995	88.423
89.435	81.027
76.064	70.53
92.291	84.778
84.786	75.865
85.321	78.438
92.215	84.444
92.422	84.061
89.381	82.186
88.142	78.473
78.17	70.459
95.704	88.041
93.066	82.703
93.482	85.795
90.086	82.141
85.695	78.062
89.351	80.949
86.248	73.881
85.298	70.165
83.497	69.38
87.655	74.04
89.169	75.95
82.6	68.972
85.051	71.798
79.632	65.947
79.077	62.658
85.975	72.277
85.988	69.718
91.597	77.781
90.084	76.392
87.024	72.474
93.595	81.508
91.635	78.334
94.855	85.397
97.315	90.507
96.048	88.119
92.597	84.224
87.536	78.904
95.251	87.014
96.324	86.353
77.62	56.282
69.179	52.032
47.122	25.829
68.733	52.328
59.616	44.368
77.988	67.315
81.003	69.228
81.348	69.493
84.101	71.745
70.595	65.74
66.269	55.193
70.846	61.095
57.921	50.078
40.64	24.935
45.004	26.04
33.653	15.762
44.462	28.138
48.689	29.868
49.149	34.506
67.662	57.257
67.29	57.208
64.342	57.104
